id,original_ARES_pred,lociparse_ARES_pred,original_LOCIPARSE_pred_lDDT,lociparse_LOCIPARSE_pred_lDDT,lociparse_trained_RNAQuANet_pred,original_trained_RNAQuANet_less_features_pred,lociparse_trained_RNAQuANet_contrastive_pred,lociparse_trained_RNAQuANet_contrastive_learned_less_features_pred,lociparse_trained_RNAQuANet_less_features_pred,RMSD,length,Lab,PZ,original_LOCIPARSE_pred_lDDT_rev,lociparse_LOCIPARSE_pred_lDDT_rev
PZ37_Szachniuk_2.pdb,10.3041801,3.242382,0.61,0.67,3.183557510375977,4.862429618835449,3.2443411350250244,2.3406436443328857,3.08704161643982,11.376608848571776,61,Szachniuk,37,0.39,0.3299999999999999
PZ37_Szachniuk_3.pdb,9.9758472,3.0665615,0.69,0.68,3.005756139755249,14.18212604522705,3.4059739112854004,2.8562138080596924,3.629528045654297,9.876870155334473,61,Szachniuk,37,0.31,0.3199999999999999
PZ37_Szachniuk_4.pdb,10.1338043,3.0768778,0.66,0.71,3.438241481781006,6.198905944824219,3.3884289264678955,4.111417770385742,4.059059143066406,8.834290504455566,61,Szachniuk,37,0.3399999999999999,0.29
PZ37_Szachniuk_5.pdb,10.9805622,4.7658176,0.64,0.61,3.028008222579956,13.200018882751465,3.1910786628723145,2.605277299880981,3.468705892562866,15.014784812927246,61,Szachniuk,37,0.36,0.39
PZ37_Xiao_1.pdb,9.2701759,3.7848573,0.59,0.56,1.990693211555481,9.173137664794922,2.036541700363159,1.7872726917266846,1.073291540145874,17.390464782714844,61,Xiao,37,0.41,0.4399999999999999
PZ37_Xiao_2.pdb,9.2541218,3.7333584,0.66,0.58,1.4918062686920166,13.694334030151367,1.7805888652801514,1.763291358947754,2.7003960609436035,17.292713165283203,61,Xiao,37,0.3399999999999999,0.42
PZ37_Xiao_3.pdb,8.9296741,3.5893507,0.64,0.62,1.3490254878997805,13.010488510131836,1.1831703186035156,1.8386499881744385,1.2851524353027344,19.03548812866211,61,Xiao,37,0.36,0.38
PZ37_Xiao_4.pdb,8.8467388,5.9223075,0.64,0.61,2.10889196395874,12.32289218902588,2.616492509841919,2.044685125350952,2.115694761276245,22.22431373596192,61,Xiao,37,0.36,0.39
PZ37_Xiao_5.pdb,9.1033401,4.77069,0.64,0.65,1.7022156715393066,13.299286842346191,2.1064014434814453,1.807075023651123,1.673498034477234,24.57648086547852,61,Xiao,37,0.36,0.35
PZ37_Xiao_6.pdb,9.2701759,3.7848673,0.59,0.56,1.990693211555481,9.173138618469238,2.0365419387817383,1.7872731685638428,1.073291540145874,17.390464782714844,61,Xiao,37,0.41,0.4399999999999999
PZ37_Yang_1.pdb,10.8402252,8.3580837,0.6,0.62,3.032800436019897,4.9307541847229,2.812934160232544,2.323680877685547,3.5145275592803955,11.68504810333252,61,Yang,37,0.4,0.38
PZ37_Yang_10.pdb,11.033329,8.1973438,0.5,0.48,6.354880332946777,12.939218521118164,10.055919647216797,10.07339572906494,3.7759110927581774,23.10573387145996,61,Yang,37,0.5,0.52
PZ37_Yang_2.pdb,10.0033054,5.1642618,0.59,0.59,5.2508039474487305,12.23653507232666,4.271227836608887,2.650496006011963,1.5748291015625,10.335356712341309,61,Yang,37,0.41,0.41
PZ37_Yang_3.pdb,9.0751991,5.349124,0.58,0.56,3.333223581314087,15.24658489227295,2.76120924949646,2.5532000064849854,1.811459183692932,13.918994903564451,61,Yang,37,0.42,0.4399999999999999
PZ37_Yang_4.pdb,11.028059,6.7711411,0.56,0.55,5.33649492263794,9.553491592407228,4.242127895355225,3.125718116760254,4.073320865631104,15.88991928100586,61,Yang,37,0.4399999999999999,0.4499999999999999
PZ37_Yang_5.pdb,9.6148186,6.144104,0.66,0.62,7.054090976715088,5.065830230712891,13.508512496948242,9.108445167541504,8.912896156311035,19.541231155395508,61,Yang,37,0.3399999999999999,0.38
PZ37_Yang_6.pdb,10.8068218,6.1412086,0.51,0.48,5.425920486450195,11.87728786468506,7.104815006256104,2.7942864894866943,2.8445584774017334,11.413076400756836,61,Yang,37,0.49,0.52
PZ37_Yang_7.pdb,10.3869305,6.2738481,0.55,0.59,3.5365262031555176,5.451938629150391,4.266665935516357,6.401629447937012,3.0639071464538574,12.350137710571287,61,Yang,37,0.4499999999999999,0.41
PZ37_Yang_8.pdb,10.7517109,7.7347636,0.53,0.52,5.072035789489746,5.665392875671387,5.7048444747924805,8.763684272766113,7.438286781311035,15.70201587677002,61,Yang,37,0.47,0.48
PZ37_Yang_9.pdb,14.543047,12.9002361,0.53,0.51,11.756843566894531,6.64804744720459,12.46746826171875,11.514790534973145,12.223736763000488,15.239380836486816,61,Yang,37,0.47,0.49
PZ37_Zhou_1.pdb,12.5912647,8.288661,0.49,0.45,11.391489028930664,13.50073528289795,10.590041160583496,4.733121871948242,6.410251617431641,26.08274269104004,61,Zhou,37,0.51,0.55
PZ38_Bujnicki_1.pdb,7.9190278,6.1529779,0.63,0.6,4.280190467834473,4.307589530944824,4.7163920402526855,5.693289756774902,4.91062068939209,12.865578651428224,55,Bujnicki,38,0.37,0.4
PZ38_Bujnicki_2.pdb,9.040287,7.14047,0.59,0.58,4.608635902404785,4.476812362670898,4.529571533203125,5.098021507263184,4.983363151550293,13.729013442993164,55,Bujnicki,38,0.41,0.42
PZ38_Bujnicki_3.pdb,8.692955,8.6756992,0.59,0.58,4.54966926574707,4.4951043128967285,5.502280235290527,6.074772834777832,8.782503128051758,13.57765769958496,55,Bujnicki,38,0.41,0.42
PZ38_Bujnicki_4.pdb,8.2289095,3.6157165,0.54,0.58,3.112404584884644,12.471461296081545,2.538660287857056,2.686728954315185,1.7743321657180786,15.728330612182615,55,Bujnicki,38,0.4599999999999999,0.42
PZ38_Bujnicki_5.pdb,7.6821666,8.1387749,0.58,0.55,6.908284187316895,12.916800498962402,6.927616596221924,2.815054178237915,1.629745364189148,16.816329956054688,55,Bujnicki,38,0.42,0.4499999999999999
PZ38_Chen_1.pdb,7.8497944,2.504662,0.61,0.62,2.301955223083496,11.656250953674316,2.0300774574279785,2.030430316925049,1.7213324308395386,11.3289213180542,55,Chen,38,0.39,0.38
PZ38_Chen_10.pdb,9.3921757,3.5143285,0.53,0.55,2.822556734085083,12.177119255065918,2.3736701011657715,3.115352869033813,2.052107572555542,9.318687438964844,55,Chen,38,0.47,0.4499999999999999
PZ38_Chen_2.pdb,8.7356834,3.599088,0.54,0.55,2.267143726348877,12.703814506530762,1.916926383972168,2.9010417461395264,1.887552618980408,9.492161750793455,55,Chen,38,0.4599999999999999,0.4499999999999999
PZ38_Chen_3.pdb,8.2828207,2.4090056,0.59,0.61,2.286731243133545,13.079569816589355,2.0241684913635254,2.496691942214966,1.8219267129898071,8.02297592163086,55,Chen,38,0.41,0.39
PZ38_Chen_4.pdb,8.1381416,2.0279436,0.52,0.58,2.3912289142608643,13.65914821624756,1.866095304489136,2.067013025283813,2.238066911697388,8.276634216308594,55,Chen,38,0.48,0.42
PZ38_Chen_5.pdb,8.7013321,4.1129384,0.63,0.57,4.264625072479248,13.992514610290527,3.5446114540100098,2.681990623474121,2.2626240253448486,14.32952880859375,55,Chen,38,0.37,0.43
PZ38_Chen_6.pdb,8.3379593,2.5922475,0.57,0.55,2.1155173778533936,12.078871726989746,1.7595725059509275,1.7620527744293213,2.109116792678833,8.410327911376953,55,Chen,38,0.43,0.4499999999999999
PZ38_Chen_7.pdb,7.9368753,2.2702887,0.6,0.6,2.405081033706665,13.943333625793455,1.5531036853790283,2.4732515811920166,1.6500475406646729,13.903609275817873,55,Chen,38,0.4,0.4
PZ38_Chen_8.pdb,8.5006218,3.5076284,0.58,0.58,1.8648587465286253,13.875197410583496,1.711024522781372,1.7153745889663696,1.201127290725708,9.040063858032228,55,Chen,38,0.42,0.42
PZ38_Chen_9.pdb,9.2843895,4.3357639,0.58,0.63,2.6063239574432373,14.200349807739258,2.2633538246154785,2.588427782058716,2.174150228500366,8.288878440856934,55,Chen,38,0.42,0.37
PZ38_DasARESApo_1.pdb,6.4831543,3.4173188,0.67,0.64,3.3701393604278564,7.042614936828613,3.3529036045074463,1.9783152341842647,2.071173906326294,14.365951538085938,55,DasARESApo,38,0.3299999999999999,0.36
PZ38_DasARESApo_2.pdb,6.6286912,3.3994644,0.65,0.63,3.310365915298462,8.634971618652344,3.475328207015991,2.771817922592163,2.675079107284546,13.129661560058594,55,DasARESApo,38,0.35,0.37
PZ38_DasARESApo_3.pdb,6.7167192,2.5654335,0.66,0.69,3.066054105758667,7.450451850891113,2.465207099914551,2.107637882232666,1.8200055360794067,13.215143203735352,55,DasARESApo,38,0.3399999999999999,0.31
PZ38_DasARESApo_4.pdb,6.6383004,3.9920533,0.7,0.67,3.3666093349456787,9.483316421508787,3.0677261352539062,1.386621356010437,1.4803061485290527,13.745213508605955,55,DasARESApo,38,0.3,0.3299999999999999
PZ38_DasARESApo_5.pdb,6.6620669,5.3298483,0.63,0.58,3.1879169940948486,6.89561939239502,3.803810834884644,2.1339900493621826,2.1252455711364746,11.568886756896973,55,DasARESApo,38,0.37,0.42
PZ38_DasFARFAR2Apo_1.pdb,7.503758,5.9517932,0.63,0.65,3.413412570953369,8.897636413574219,2.572618007659912,9.42534351348877,3.057424545288086,12.98319149017334,55,DasFARFAR2Apo,38,0.37,0.35
PZ38_DasFARFAR2Apo_2.pdb,7.0594378,5.3849492,0.67,0.63,3.470447301864624,6.865782737731934,3.247664213180542,1.341801643371582,1.7762409448623655,13.932778358459473,55,DasFARFAR2Apo,38,0.3299999999999999,0.37
PZ38_DasFARFAR2Apo_3.pdb,8.1622581,4.5646582,0.62,0.63,4.089844703674316,9.927470207214355,4.716382026672363,2.3865911960601807,2.628619432449341,12.300891876220703,55,DasFARFAR2Apo,38,0.38,0.37
PZ38_DasFARFAR2Apo_4.pdb,7.6136823,2.6416698,0.7,0.68,2.9369049072265625,6.051916122436523,2.6226460933685303,2.7337374687194824,1.7187377214431765,13.040987968444824,55,DasFARFAR2Apo,38,0.3,0.3199999999999999
PZ38_DasFARFAR2Apo_5.pdb,6.796279,3.3876328,0.66,0.64,2.815544843673706,6.723407745361328,2.2452917098999023,2.011938095092773,1.7085682153701782,14.246946334838867,55,DasFARFAR2Apo,38,0.3399999999999999,0.36
PZ38_DasFARFAR2Holo_1.pdb,6.6620665,5.3298459,0.63,0.58,3.1879169940948486,6.895618438720703,3.803811073303223,2.1339898109436035,2.1252455711364746,11.568886756896973,55,DasFARFAR2Holo,38,0.37,0.42
PZ38_DasFARFAR2NNApo_1.pdb,7.7220564,3.3636808,0.64,0.61,3.6010172367095947,9.201927185058594,3.4218478202819824,1.9838987588882449,2.2076451778411865,13.997024536132812,55,DasFARFAR2NNApo,38,0.36,0.39
PZ38_DasFARFAR2NNApo_2.pdb,7.816802,3.174216,0.7,0.65,3.3016107082366943,6.7239179611206055,2.939236879348755,2.271237134933472,1.6284332275390625,13.432856559753418,55,DasFARFAR2NNApo,38,0.3,0.35
PZ38_DasFARFAR2NNApo_3.pdb,9.4494457,3.4774504,0.65,0.64,2.6301608085632324,7.258597373962402,3.292905569076538,2.7848329544067383,1.878967523574829,12.603348731994627,55,DasFARFAR2NNApo,38,0.35,0.36
PZ38_DasFARFAR2NNApo_4.pdb,8.3924465,4.5318532,0.65,0.66,3.1711790561676025,7.983161926269531,3.4478609561920166,2.1371257305145264,2.0461387634277344,13.213695526123049,55,DasFARFAR2NNApo,38,0.35,0.3399999999999999
PZ38_DasFARFAR2NNApo_5.pdb,8.096529,4.4476857,0.65,0.6,3.1782944202423096,7.257048606872559,3.84773850440979,2.065530300140381,2.432194709777832,12.990238189697266,55,DasFARFAR2NNApo,38,0.35,0.4
PZ38_DasFARFAR2NNHolo_1.pdb,7.1803427,4.4277949,0.68,0.71,3.1389083862304688,6.769342422485352,3.4212486743927,1.416122555732727,1.3990559577941897,12.573163986206056,55,DasFARFAR2NNHolo,38,0.3199999999999999,0.29
PZ38_Dfold_1.pdb,8.0434618,5.4661417,0.6,0.59,5.206412315368652,4.746341705322266,5.363036632537842,5.960047245025635,5.557753086090088,20.13210868835449,55,Dfold,38,0.4,0.41
PZ38_Dfold_2.pdb,8.0570335,9.546648,0.59,0.59,4.956855773925781,6.734487533569336,4.6543402671813965,4.326173782348633,4.899187088012695,21.22148704528809,55,Dfold,38,0.41,0.41
PZ38_Dfold_3.pdb,7.6511164,5.8338108,0.58,0.61,4.747641086578369,5.010547637939453,4.731017112731934,5.189270973205566,5.720160484313965,19.695199966430664,55,Dfold,38,0.42,0.39
PZ38_Dfold_4.pdb,9.769207,6.6629796,0.52,0.55,4.498230934143066,3.967931985855103,4.975914478302002,4.431346893310547,4.747043132781982,13.3130521774292,55,Dfold,38,0.48,0.4499999999999999
PZ38_Dfold_5.pdb,8.0570335,9.5466547,0.59,0.59,4.956855773925781,6.734487533569336,4.6543402671813965,4.326173782348633,4.899187088012695,21.22148704528809,55,Dfold,38,0.41,0.41
PZ38_Ding_1.pdb,9.3181305,5.8848066,0.54,0.53,2.580707311630249,14.922282218933104,2.102490186691284,1.9468395709991453,2.6002755165100098,15.269375801086426,55,Ding,38,0.4599999999999999,0.47
PZ38_Ding_2.pdb,9.1885548,4.8476348,0.55,0.57,2.2614307403564453,12.344157218933104,1.5598759651184082,2.1683125495910645,2.063154935836792,13.742863655090332,55,Ding,38,0.4499999999999999,0.43
PZ38_Ding_3.pdb,9.241127,4.5379043,0.56,0.53,3.3466525077819824,13.552254676818848,1.8457982540130613,2.1003804206848145,3.9601330757141113,13.045400619506836,55,Ding,38,0.4399999999999999,0.47
PZ38_Ding_4.pdb,9.0725212,4.0721679,0.55,0.55,3.154024839401245,15.134821891784668,2.2487378120422363,2.20807147026062,6.946187973022461,14.095508575439451,55,Ding,38,0.4499999999999999,0.4499999999999999
PZ38_Ding_5.pdb,10.0755482,9.1514397,0.58,0.56,4.163840770721436,11.724173545837402,4.415811538696289,2.221041679382324,3.1008059978485107,22.917993545532227,55,Ding,38,0.42,0.4399999999999999
PZ38_Ding_6.pdb,9.9409599,5.5477891,0.54,0.52,3.55475115776062,14.115986824035645,3.0335190296173096,2.5589423179626465,8.029034614562988,12.237380027770996,55,Ding,38,0.4599999999999999,0.48
PZ38_Dokholyan_1.pdb,9.4213467,6.0180864,0.61,0.55,2.622938871383667,12.53268337249756,3.6384823322296143,3.427024602890014,2.7054479122161865,15.55158805847168,55,Dokholyan,38,0.39,0.4499999999999999
PZ38_RNAComposer_1.pdb,9.0596066,6.8443437,0.6,0.59,3.8150076866149902,12.26260471343994,4.336842060089111,4.256779670715332,3.414946317672729,10.146586418151855,55,RNAComposer,38,0.4,0.41
PZ38_RNAComposer_2.pdb,11.0111561,6.463522,0.54,0.53,3.9576008319854736,14.222274780273438,3.059245347976685,2.4012274742126465,3.1495211124420166,15.06317138671875,55,RNAComposer,38,0.4599999999999999,0.47
PZ38_RNAComposer_3.pdb,9.5973949,5.8877149,0.54,0.51,4.195807456970215,14.100468635559082,3.915691614151001,14.242356300354004,3.81899094581604,14.517541885375977,55,RNAComposer,38,0.4599999999999999,0.49
PZ38_RNAComposer_4.pdb,9.7697544,10.8256445,0.54,0.55,2.806562662124634,14.03607940673828,2.1939568519592285,14.678428649902344,3.183235883712769,13.803306579589844,55,RNAComposer,38,0.4599999999999999,0.4499999999999999
PZ38_RNAComposer_5.pdb,9.2223396,3.1871858,0.57,0.62,3.06874680519104,10.03151798248291,3.3838021755218506,2.743405103683472,3.2373740673065186,10.773853302001951,55,RNAComposer,38,0.43,0.38
PZ38_SimRNA_1.pdb,9.3856125,3.9311919,0.55,0.66,4.026416301727295,4.72255277633667,3.871625661849976,3.8627209663391113,4.3013014793396,9.87533950805664,55,SimRNA,38,0.4499999999999999,0.3399999999999999
PZ38_SimRNA_2.pdb,9.6189861,7.3953099,0.54,0.61,4.246710777282715,4.646276473999023,4.43579626083374,4.333830833435059,5.471306324005127,11.012540817260742,55,SimRNA,38,0.4599999999999999,0.39
PZ38_SimRNA_3.pdb,9.8805943,3.582181,0.54,0.61,3.6589276790618896,5.836652755737305,3.587116241455078,3.5477659702301025,4.224220275878906,10.53745174407959,55,SimRNA,38,0.4599999999999999,0.39
PZ38_SimRNA_4.pdb,8.1589317,4.6465216,0.57,0.61,4.1905837059021,7.164383888244629,4.176882266998291,3.65546178817749,4.571666717529297,10.407026290893556,55,SimRNA,38,0.43,0.39
PZ38_SimRNA_5.pdb,8.3291702,4.8276749,0.57,0.61,3.721388578414917,4.691324234008789,4.0528883934021,4.330604553222656,3.976065158843994,11.538893699645996,55,SimRNA,38,0.43,0.39
PZ38_SoutheRNA_1.pdb,9.6431046,8.1534004,0.56,0.63,4.195242404937744,5.07145881652832,4.470446586608887,5.036713600158691,5.648802280426025,11.44749641418457,55,SoutheRNA,38,0.4399999999999999,0.37
PZ38_SoutheRNA_2.pdb,8.8117714,4.152935,0.55,0.56,4.473515510559082,4.504525184631348,6.054310321807861,3.9957427978515625,5.445612907409668,16.542160034179688,55,SoutheRNA,38,0.4499999999999999,0.4399999999999999
PZ38_SoutheRNA_3.pdb,9.3186245,8.824048,0.54,0.55,3.899697542190552,5.923528671264648,4.01195764541626,3.336557149887085,4.20314884185791,13.05119800567627,55,SoutheRNA,38,0.4599999999999999,0.4499999999999999
PZ38_SoutheRNA_4.pdb,8.916296,6.1343756,0.53,0.59,3.8329689502716064,4.533834457397461,4.161352634429932,4.289444923400879,3.927911996841431,12.599809646606444,55,SoutheRNA,38,0.47,0.41
PZ38_SoutheRNA_5.pdb,7.2882109,6.6667972,0.59,0.58,5.408230781555176,5.245591163635254,5.7088236808776855,5.3398942947387695,6.01320743560791,17.834867477416992,55,SoutheRNA,38,0.41,0.42
PZ38_Szachniuk_1.pdb,8.5603886,2.3745143,0.66,0.61,3.627070665359497,5.782286643981934,3.4535062313079834,2.862760305404663,2.0676581859588623,8.474264144897461,55,Szachniuk,38,0.3399999999999999,0.39
PZ38_Szachniuk_2.pdb,8.515274,2.4050972,0.65,0.67,2.24314022064209,6.587757110595703,1.4108123779296875,1.923627257347107,1.2932990789413452,8.49233627319336,55,Szachniuk,38,0.35,0.3299999999999999
PZ38_Szachniuk_3.pdb,8.9623489,3.9310894,0.6,0.62,3.2431743144989014,14.609822273254396,2.960137128829956,3.531853675842285,3.188857316970825,9.53111743927002,55,Szachniuk,38,0.4,0.38
PZ38_Szachniuk_4.pdb,9.4347439,4.39362,0.57,0.6,4.159918785095215,13.934836387634276,3.551851987838745,4.374554634094238,3.9080498218536377,11.71007251739502,55,Szachniuk,38,0.43,0.4
PZ38_Szachniuk_5.pdb,9.8058586,5.6019106,0.6,0.59,4.138378620147705,14.176351547241213,4.664432525634766,3.284195899963379,3.722880363464356,14.17119598388672,55,Szachniuk,38,0.4,0.41
PZ38_Xiao_1.pdb,10.5991592,5.7417278,0.55,0.55,2.161693811416626,14.774813652038574,2.9706132411956787,2.489906311035156,1.3387585878372192,17.95606231689453,55,Xiao,38,0.4499999999999999,0.4499999999999999
PZ38_Xiao_2.pdb,9.8722286,5.6125388,0.58,0.59,1.1664611101150513,11.809847831726074,1.007676362991333,1.9240219593048096,1.0853465795516968,19.612308502197266,55,Xiao,38,0.42,0.41
PZ38_Xiao_3.pdb,10.0356312,6.9731517,0.6,0.56,2.837627649307251,11.267125129699709,3.163281202316284,2.7940762042999268,1.558464288711548,18.23586082458496,55,Xiao,38,0.4,0.4399999999999999
PZ38_Xiao_4.pdb,9.1109219,3.5500383,0.53,0.58,1.3108670711517334,12.015305519104004,2.1374351978302,2.1511807441711426,1.9565184116363523,14.272150993347168,55,Xiao,38,0.47,0.42
PZ38_Xiao_5.pdb,10.1799488,3.0132923,0.5,0.59,2.137981414794922,10.127299308776855,2.2336318492889404,2.092777967453003,1.4453561305999756,11.84471035003662,55,Xiao,38,0.5,0.41
PZ38_YangServer_1.pdb,9.3044643,20.8487034,0.59,0.57,2.6373825073242188,4.436748504638672,2.4745352268218994,2.9786934852600098,3.477067947387696,14.390704154968262,55,YangServer,38,0.41,0.43
PZ38_YangServer_2.pdb,10.1093483,8.6131411,0.5,0.51,3.5491068363189697,14.10559368133545,3.758689403533936,2.509253025054932,1.3681951761245728,9.231571197509766,55,YangServer,38,0.5,0.49
PZ38_YangServer_3.pdb,10.0587788,4.8692098,0.56,0.55,3.5812456607818604,4.556821823120117,2.866929769515991,3.943936586380005,4.137061595916748,12.70623016357422,55,YangServer,38,0.4399999999999999,0.4499999999999999
PZ38_YangServer_4.pdb,13.4578743,13.7594976,0.51,0.48,10.714054107666016,4.313976287841797,10.61468505859375,10.898573875427246,10.544060707092283,12.624183654785156,55,YangServer,38,0.49,0.52
PZ38_YangServer_5.pdb,9.3271313,5.1103349,0.53,0.52,3.695507287979126,12.33336353302002,3.697584867477417,2.634138345718384,2.094860076904297,8.857769012451172,55,YangServer,38,0.47,0.48
PZ4_Adamiak_1.pdb,7.4783492,4.1068306,0.73,0.78,6.084553718566895,3.5573551654815674,6.320981502532959,4.908723831176758,5.904914855957031,4.7160725593566895,126,Adamiak,4,0.27,0.2199999999999999
PZ4_Adamiak_2.pdb,7.3981948,2.9836888,0.75,0.81,5.6381940841674805,4.04643440246582,6.501594066619873,5.154475212097168,4.647495746612549,4.486798286437988,126,Adamiak,4,0.25,0.1899999999999999
PZ4_Adamiak_3.pdb,7.3522644,3.1965811,0.76,0.8,4.803976535797119,4.187825202941895,5.8988938331604,5.961395263671875,4.583619117736816,4.340387344360352,126,Adamiak,4,0.24,0.1999999999999999
PZ4_Adamiak_4.pdb,8.2737713,8.093257,0.64,0.69,7.656301021575928,7.840705871582031,7.465610504150391,7.119808197021484,5.5132341384887695,6.633303165435791,126,Adamiak,4,0.36,0.31
PZ4_Adamiak_5.pdb,9.0051384,5.0433488,0.62,0.68,5.904929161071777,7.967948913574219,5.941483974456787,3.3003835678100586,3.5405595302581787,4.668783664703369,126,Adamiak,4,0.38,0.3199999999999999
PZ4_Bujnicki_1.pdb,6.5717731,2.5997276,0.81,0.84,4.598882675170898,5.28657341003418,2.9853031635284424,3.626242399215698,3.77403712272644,4.19660758972168,126,Bujnicki,4,0.1899999999999999,0.16
PZ4_Bujnicki_2.pdb,6.5195804,2.5772231,0.81,0.84,4.668537139892578,6.212348937988281,3.1686785221099854,4.599708557128906,4.056539058685303,4.197602272033691,126,Bujnicki,4,0.1899999999999999,0.16
PZ4_Bujnicki_3.pdb,6.5812545,2.5222101,0.81,0.84,4.6513190269470215,6.454917907714844,3.133850336074829,4.842594146728516,3.913201093673706,4.203094005584717,126,Bujnicki,4,0.1899999999999999,0.16
PZ4_Bujnicki_4.pdb,6.5155635,2.590446,0.81,0.84,4.648193359375,6.182677268981934,3.1558640003204346,4.56707763671875,4.05649995803833,4.197634220123291,126,Bujnicki,4,0.1899999999999999,0.16
PZ4_Bujnicki_5.pdb,6.4933438,2.4894366,0.81,0.84,4.621928215026856,5.497980117797852,3.1514785289764404,4.740604400634766,3.977512836456299,4.196232318878174,126,Bujnicki,4,0.1899999999999999,0.16
PZ4_Chen_1.pdb,6.9921403,2.1706645,0.81,0.84,3.1130971908569336,13.88037395477295,2.913739919662476,2.1308836936950684,2.8121845722198486,3.353104591369629,126,Chen,4,0.1899999999999999,0.16
PZ4_Chen_10.pdb,7.0723429,2.5133784,0.81,0.85,3.044971942901612,12.430619239807127,2.7043726444244385,2.2635281085968018,2.959524393081665,3.352297782897949,126,Chen,4,0.1899999999999999,0.15
PZ4_Chen_2.pdb,7.0140147,2.181906,0.81,0.85,2.6218016147613525,12.352945327758787,2.6391870975494385,2.610753536224365,2.9615986347198486,3.3473596572875977,126,Chen,4,0.1899999999999999,0.15
PZ4_Chen_3.pdb,6.9223828,2.2796204,0.81,0.85,2.7427408695220947,14.208754539489746,2.53549599647522,2.574733257293701,2.904853343963623,3.3691418170928955,126,Chen,4,0.1899999999999999,0.15
PZ4_Chen_4.pdb,6.9745998,2.3793747,0.8,0.85,2.9653584957122803,13.16652488708496,2.750941514968872,2.5943045616149902,3.5424253940582275,3.367074966430664,126,Chen,4,0.1999999999999999,0.15
PZ4_Chen_5.pdb,6.8632259,2.3632236,0.81,0.85,3.491339445114136,13.630951881408691,3.2709319591522217,2.6894776821136475,3.29152250289917,3.367476463317871,126,Chen,4,0.1899999999999999,0.15
PZ4_Chen_6.pdb,7.0541592,2.253459,0.8,0.85,2.7286972999572754,14.636107444763184,2.638448476791382,2.9622881412506104,3.008451700210572,3.371021747589112,126,Chen,4,0.1999999999999999,0.15
PZ4_Chen_7.pdb,7.0192523,2.2072608,0.81,0.85,3.008418798446656,12.98456859588623,3.175466060638428,2.869789123535156,3.2290637493133545,3.364210605621338,126,Chen,4,0.1899999999999999,0.15
PZ4_Chen_8.pdb,6.9847341,2.432729,0.81,0.85,2.886268615722656,13.312322616577148,2.6770620346069336,3.40545654296875,3.35589337348938,3.359471321105957,126,Chen,4,0.1899999999999999,0.15
PZ4_Chen_9.pdb,6.9590011,2.266783,0.81,0.85,2.9538753032684326,12.96656322479248,2.962131261825561,2.6456432342529297,2.8746442794799805,3.350792646408081,126,Chen,4,0.1899999999999999,0.15
PZ4_Das_1.pdb,6.7466164,1.3284439,0.82,0.86,3.4198267459869385,4.706737518310547,2.377685546875,1.9212685823440552,2.6038875579833984,4.500353813171387,126,Das,4,0.18,0.14
PZ4_Das_2.pdb,6.7701139,1.3409756,0.82,0.86,3.396376848220825,4.746426582336426,2.369277000427246,1.921295166015625,2.597367525100708,4.5007405281066895,126,Das,4,0.18,0.14
PZ4_Das_3.pdb,6.7542129,1.3478563,0.82,0.86,3.3976662158966064,4.71767520904541,2.365837812423706,1.9243531227111816,2.593600034713745,4.500636577606201,126,Das,4,0.18,0.14
PZ4_Das_4.pdb,6.7636223,1.3500171,0.82,0.86,3.410043954849243,4.714524745941162,2.3778207302093506,1.9193960428237915,2.605827808380127,4.500664710998535,126,Das,4,0.18,0.14
PZ4_Das_5.pdb,6.770113,1.3409731,0.82,0.86,3.3963770866394043,4.746426582336426,2.369277000427246,1.9212952852249143,2.597367525100708,4.5007405281066895,126,Das,4,0.18,0.14
PZ4_Dokholyan_1.pdb,7.208868,2.7050462,0.78,0.82,3.994937658309937,6.785374641418457,4.11534595489502,4.231904983520508,3.849236249923706,5.3701701164245605,126,Dokholyan,4,0.2199999999999999,0.18
PZ4_Dokholyan_2.pdb,7.208868,2.7050486,0.78,0.82,3.994937419891357,6.785374641418457,4.11534595489502,4.231904983520508,3.849236011505127,5.3701701164245605,126,Dokholyan,4,0.2199999999999999,0.18
PZ4_Major_1.pdb,7.009172,1.9382041,0.78,0.83,3.469154596328736,12.420002937316896,2.402489185333252,2.468725204467773,1.5065757036209106,4.510674476623535,126,Major,4,0.2199999999999999,0.17
PZ4_Mikolajczak_1.pdb,8.1657419,3.6328692,0.72,0.73,5.201536655426025,7.489843368530273,4.923864364624023,3.417367696762085,4.509352684020996,12.785991668701172,126,Mikolajczak,4,0.28,0.27
PZ4_Santalucia_1.pdb,6.8907967,4.2828302,0.8,0.84,3.939663410186768,3.851813077926636,4.603047847747803,5.567061424255371,4.170781135559082,4.121444225311279,126,Santalucia,4,0.1999999999999999,0.16
PZ7_Adamiak_1.pdb,7.7452726,4.0030208,0.7,0.73,5.2012434005737305,4.532823085784912,4.053405284881592,4.711441040039063,4.159367084503174,29.01678466796875,185,Adamiak,7,0.3,0.27
PZ7_Adamiak_2.pdb,7.774888,3.6629343,0.69,0.72,4.586501598358154,9.85248851776123,2.331509590148926,3.515037298202514,3.2304983139038086,28.82417106628418,185,Adamiak,7,0.31,0.28
PZ7_Adamiak_3.pdb,7.8535361,3.9871173,0.69,0.72,5.950751304626465,6.748344421386719,4.304320335388184,5.539578914642334,3.3486618995666504,30.73983764648437,185,Adamiak,7,0.31,0.28
